wave,var,label
2022-23,q511,Gender of HH member who left
2022-23,q512,Education level of HH member who left
2022-23,q5131,To search for work - decided to leave
2022-23,q5132,To take a job - decided to leave
2022-23,q5133,Conflict/war/political reason - decided to leave
2022-23,q5134,To study abroad - decided to leave
2022-23,q5135,To provide a better education to their children abroad - decided to leave
2022-23,q5136,Marriage/family reunion - decided to leave
2022-23,q5137,"Natural disaster (drought, flood, earthquake, cyclone, storm) here - decided to"
2022-23,q5138,To provide financial support to family here - decided to leave
2022-23,q5139,Other - decided to leave
2022-23,q514,Has the HH member who left returned
2022-23,q515,Time HH member who left spent away
2022-23,q515_skip,"Skip variable for q515, q516"
2022-23,q516,Country HH member who left went to
2022-23,q517,Is the HH member who left a seasonal migrant
2022-23,q518,HH member sending money to household
2022-23,q519_skip,Skip variable for q519a
2022-23,q519a,Currency - Money HH member who left sent in the past 12 months
2022-23,q519b,Money HH member who left sent in the past 12 months
2022-23,q519b_skip,Skip variable for q519b
2022-23,q520,Receiving money from abroad
2022-23,q520_skip,Skip variable for q520
2022-23,q521_skip,"Skip variable for q521a, q5231, q5232, q5233, q5234"
2022-23,q521a,Money received in the past 12 months - currency
2022-23,q521b,Money received in the past 12 months
2022-23,q521b_skip,Skip variable for q521b
2022-23,q5231,Civil conflict/ war - reason for money was sent
2022-23,q5232,Natural disaster - reason for money was sent
2022-23,q5233,Unexpected shock to family income or circumstances - reason for money was sent
2022-23,q5234,Setting up or expanding a business - reason for money was sent
2022-23,q524,Sending money/goods to someone else
2022-23,q524_skip,Skip variable for q524
2022-23,q525_skip,Skip variable for q525a
2022-23,q525a,Money sent in the past 12 months - currency
2022-23,q525b,Money sent in the past 12 months
2022-23,q525b_skip,Skip variable for q525b
2022-23,q601,Access to internet at home
2022-23,q602,Access to internet at home before COVID
2022-23,q603,Usage of mobile phone or smart phone to access the internet
2022-23,q604a,"Sending/receiving e-mails, participating in social networks, using instant messa"
2022-23,q604b,Making phone/video calls over the internet
2022-23,q604c,Buying or selling goods or services excluding travel and accommodation
2022-23,q604d,Booking travel or accomodation online
2022-23,q604e,Doing online courses or using online learning materials
2022-23,q604f,Sending or receiving payments (including mobile banking)
2022-23,q605,Reason for not buying anything online in th last 3 months
2022-23,q605_skip,Skip variable for q605
2022-23,q606a,Obtaining information from government or public service websites or apps
2022-23,q606b,Booking appointments
2022-23,q606c,Downloading or completing official forms
2022-23,q606d,Submitting completed forms online
2022-23,q606e,Making payments to government or public services online
2022-23,q608a,Copy or move files - able to
2022-23,q608b,Send emails with attached files - able to
2022-23,q608c,Install new software or devices - able to
2022-23,q608d,Write a computer program using a specialized programming language - able to
2022-23,q701,Employment status before the pandemic
2022-23,q702aa1,Lost job (HH head) - Effect of the crisis
2022-23,q702aa2,Lost job (other HH member) - Effect of the crisis
2022-23,q702ab1,Working hours reduced (HH head) - Effect of the crisis
2022-23,q702ab2,Working hours reduced (other HH member) - Effect of the crisis
2022-23,q702ac1,Wages delayed or suspended (HH head)  - Effect of the crisis
2022-23,q702ac2,Wages delayed or suspended (other HH member)  - Effect of the crisis
2022-23,q702ad1,Wages reduced (HH head) - Effect of the crisis
2022-23,q702ad2,Wages reduced (other HH member) - Effect of the crisis
2022-23,q702ae1,Increased work hours in existing job (HH head) - Effect of the crisis
2022-23,q702ae2,Increased work hours in existing job (other HH member) - Effect of the crisis
2022-23,q702af1,Was working and took a second job or additional work (HH head) - Effect of the c
2022-23,q702af2,Was working and took a second job or additional work (other HH member) - Effect
2022-23,q702ag1,Was not working before and found a new job (part-time or full-time) (HH head) -
2022-23,q702ag2,Was not working before and found a new job (part-time or full-time) (other HH me
2022-23,q702ah,Family business closed - Effect of the crisis
2022-23,q702ai,Reduced flow of remittances - Effect of the crisis
2022-23,q702aj,Family members returned home from abroad - Effect of the crisis
2022-23,q702b,Affected HH the most
2022-23,q702b_skip,Skip variable for q702b
2022-23,q7031,"Reduced consumption of staple foods such as milk, fruits, vegetables, or bread -"
2022-23,q70310,Cut TV or phone or internet service - measures as the result of a decline in inc
2022-23,q70311,Delayed or defaulted on a loan instalment - measures as the result of a decline
2022-23,q70312,Sold an asset or forced to move - measures as the result of a decline in income
2022-23,q7032,Reduced consumption of luxury goods - measures as the result of a decline in inc
2022-23,q7033,Postponed or withdrew from university or other training - measures as the result
2022-23,q7034,Enrolled in further education because of lack of job opportunities - measures as
2022-23,q7035,Postponed or skipped visits to the doctor after falling ill - measures as the re
2022-23,q7036,Stopped buying regular medications - measures as the result of a decline in inco
2022-23,q7037,Stopped or reduced help to friends or relatives who you helped before - measures
2022-23,q7038,"Delayed payments on utilities, gas, water, electric - measures as the result of"
2022-23,q7039,Had utilities cut because of delayed payment - measures as the result of a decli
2022-23,q704,Attempt to borrow money
2022-23,q705,Attempt to borrow money from
2022-23,q705_skip,"Skip variable for q705, q706"
2022-23,q706,Success in borrowing money
2022-23,q7071a,Had COVID-19 confirmed by a test but had only minor or no symptoms
2022-23,q7071b,Had COVID-19 confirmed by a test and were seriously ill but did not require medi
2022-23,q7071c,Required medical attention or hospitalisation as result of catching COVID-19
2022-23,q7071d,Someone you lived with died as result of catching COVID-19
2022-23,q7081,Economical impact of COVID
2022-23,q709,Working from home
2022-23,q709_skip,Skip variable for q709
2022-23,q710_skip,"Skip variable for q710a, q710b, q710c, q710d"
2022-23,q710a,Having internet that was fast and stable enough - challenging when working from
2022-23,q710b,Having a reliable and functional device - challenging when working from home
2022-23,q710c,Your costs associated with remote working - challenging when working from home
2022-23,q710d,The amount of time needed to learn to use remote working technologies - challeng
2022-23,q711,Work from home - like to work from home
2022-23,q711_skip,Skip variable for q711 and q712
2022-23,q712,Work from home - employer planning work from home
2022-23,q713,Children enrolled in school in February 2020
2022-23,q713_skip,Skip variable for q713
2022-23,q713a,HH members under 18
2022-23,q713a_skip,Skip variable for q713a
2022-23,q714,Stopping education because of COVID
2022-23,q714_skip,"Skip variable for q714, q715a, q715b, q715c"
2022-23,q715a,Switched to online learning from home for a period of time
2022-23,q715b,School closed (without online learning) for a period of time
2022-23,q715c,Switched to hybrid learning (option to join online or in person) for a period of
2022-23,q716,Primarily helping the child during online learning
2022-23,q716_skip,"Skip variable for q716, q717, q718a, q718b, q718c, q718d, q718e"
2022-23,q717,Electronic device that the child used
2022-23,q718a,Having internet that was fast and stable enough - challenge during child’s onl
2022-23,q718b,Having a reliable and functional device - challenge during child’s online scho
2022-23,q718c,Your costs associated with remote learning - challenge during child’s online s
2022-23,q718d,The amount of time needed to learn to use remote working technologies - challeng
2022-23,q718e,Managing work and home schooling responsibilities - challenge during child’s o
2022-23,q801,Health assessment
2022-23,q802,Days spent ill in the last 12 months
2022-23,q802a,Days spent ill in the last 12 months - number of days
2022-23,q803,Weight in KG
2022-23,q804,Height in cm
2022-23,q805,Frequency of exercising
2022-23,q806,Frequency of exercising before COVID
2022-23,q8071,Sitting down while working
2022-23,q8072,COVID vaccine
2022-23,q80731,I am not eligible - Reasons for not getting COVID-19 vaccine
2022-23,q80732,I don’t think COVID-19 is severe enough to get vaccinated - Reasons for not ge
2022-23,q80733,I recovered from COVID-19 and felt no need to get vaccinated - Reasons for not g
2022-23,q80734,I don’t think that the vaccines would be effective - Reasons for not getting C
2022-23,q80735,I am worried that I would have a bad reaction or be allergic to it - Reasons for
2022-23,q80736,Getting the vaccine would be too difficult - Reasons for not getting COVID-19 va
2022-23,q80737,Other - Reasons for not getting COVID-19 vaccine
2022-23,q8073_skip,"Skip variable for q80731, q80732, q80733, q80734, q80735, q80736, q80737"
2022-23,q808a,"Seeing, even if wearing glasses"
2022-23,q808b,"Hearing, even if using a hearing aid(s)"
2022-23,q808c,Walking or climbing steps
2022-23,q808d,Remembering or concentrating
2022-23,q808e,With self-care
2022-23,q808f,Communicating
2022-23,q809a,"Feeling anxious, nervous or worried"
2022-23,q809b,Feeling very sad
2022-23,q809c,Feeling depressed
2022-23,q809d,Having little interest or pleasure in doing things
2022-23,q810,Would you prefer to receive…
2022-23,q810ca,Newspapers - online and printed - how often
2022-23,q810cb,News broadcasts on radio or TV - how often
2022-23,q810cc,Magazines – online and printed - how often
2022-23,q810cd,In-depth reports on radio or TV - how often
2022-23,q810ce,Internet - how often
2022-23,q810cf,"Family, friends or colleagues - how often"
2022-23,q810cg,Social media - how often
2022-23,q8111,Azerbaijan - Azerbaijani
2022-23,q81110,Azerbaijan - Eurasian
2022-23,q811100,Croatia - Other religious identity
2022-23,q811101,Croatia - From [Add Survey City]
2022-23,q811102,Croatia - From [Add Survey Region]
2022-23,q811103,Croatia - European
2022-23,q811104,Croatia - Central European
2022-23,q811105,Croatia - Eastern European
2022-23,q811106,Croatia - Slavic
2022-23,q811107,Croatia - Yugoslav
2022-23,q811108,Croatia - from the Balkans
2022-23,q811109,Croatia - Other geographic identity
2022-23,q81111,Azerbaijan - Asian
2022-23,q811110,Czech Republic - Czech
2022-23,q811111,Czech Republic - Moravian
2022-23,q811112,Czech Republic - Slovak
2022-23,q811113,Czech Republic - Other ethnic idenity
2022-23,q811114,Czech Republic - Roman Catholic
2022-23,q811115,Czech Republic - Other religious identity
2022-23,q811116,Czech Republic - From [Add Survey City]
2022-23,q811117,Czech Republic - From [Add Survey Region]
2022-23,q811118,Czech Republic - European
2022-23,q811119,Czech Republic - Central European
2022-23,q81112,Azerbaijan - from the Caucasus
2022-23,q811120,Czech Republic - Eastern European
2022-23,q811121,Czech Republic - Slavic
2022-23,q811122,Czech Republic - Other geographic identity
2022-23,q811123,Estonia - Estonian
2022-23,q811124,Estonia - Russian
2022-23,q811125,Estonia - Ukrainian
2022-23,q811126,Estonia - Other ethnic idenity
2022-23,q811127,Estonia - Orthodox Christian
2022-23,q811128,Estonia - Protestant
2022-23,q811129,Estonia - Other religious identity
2022-23,q81113,Azerbaijan - Slavic
2022-23,q811130,Estonia - From [Add Survey City]
2022-23,q811131,Estonia - From [Add Survey Region]
2022-23,q811132,Estonia - European
2022-23,q811133,Estonia - Central European
2022-23,q811134,Estonia - Eastern European
2022-23,q811135,Estonia - Slavic
2022-23,q811136,Estonia - Baltic
2022-23,q811137,Estonia - Scandinavian
2022-23,q811138,Estonia - Soviet
2022-23,q811139,Estonia - Other geographic identity
2022-23,q81114,Azerbaijan - Soviet
2022-23,q811148,Georgia - Georgian
2022-23,q811149,Georgia - Azerbaijani
2022-23,q81115,Azerbaijan - Other geographic identity
2022-23,q811150,Georgia - Armenian
2022-23,q811151,Georgia - Other ethnic idenity
2022-23,q811152,Georgia - Orthodox Christian
2022-23,q811153,Georgia - Muslim
2022-23,q811154,Georgia - Other religious identity
2022-23,q811155,Georgia - From [Add Survey City]
2022-23,q811156,Georgia - From [Add Survey Region]
2022-23,q811157,Georgia - European
2022-23,q811158,Georgia - Eurasian
2022-23,q811159,Georgia - Asian
2022-23,q81116,Albania - Albanian
2022-23,q811160,Georgia - from the Caucasus
2022-23,q811161,Georgia - Slavic
2022-23,q811162,Georgia - Soviet
2022-23,q811163,Georgia - Other geographic identity
2022-23,q811164,Germany - German
2022-23,q811165,Germany - Turkish
2022-23,q811166,Germany - Polish
2022-23,q811167,Germany - Other ethnic idenity
2022-23,q811168,Germany - Roman Catholic
2022-23,q811169,Germany - Protestant
2022-23,q81117,Albania - Greek
2022-23,q811170,Germany - Muslim
2022-23,q811171,Germany - Other religious identity
2022-23,q811172,Germany - From [Add Survey City]
2022-23,q811173,Germany - From [Add Survey Region]
2022-23,q811174,Germany - Yugoslav
2022-23,q811175,Germany - European
2022-23,q811176,Germany - Central European
2022-23,q811177,Germany - Eastern European
2022-23,q811178,Germany - Other geographic identity
2022-23,q811179,Greece - Greek
2022-23,q81118,Albania - Other ethnic idenity
2022-23,q811180,Greece - Albanian
2022-23,q811181,Greece - Other ethnic idenity
2022-23,q811182,Greece - Orthodox Christian
2022-23,q811183,Greece - Muslim
2022-23,q811184,Greece - Other religious identity
2022-23,q811185,Greece - From [Add Survey City]
2022-23,q811186,Greece - From [Add Survey Region]
2022-23,q811187,Greece - European
2022-23,q811188,Greece - Central European
2022-23,q811189,Greece - Eastern European
2022-23,q81119,Albania - Muslim
2022-23,q811190,Greece - from the Balkans
2022-23,q811191,Greece - Islander
2022-23,q811192,Greece - Other geographic identity
2022-23,q811193,Hungary - Hungarian
2022-23,q811194,Hungary - Romani
2022-23,q811195,Hungary - Other ethnic idenity
2022-23,q811196,Hungary - Roman Catholic
2022-23,q811197,Hungary - Protestant
2022-23,q811198,Hungary - Other religious identity
2022-23,q811199,Hungary - From [Add Survey City]
2022-23,q8112,Azerbaijan - Lezgin
2022-23,q81120,Albania - Roman Catholic
2022-23,q811200,Hungary - From [Add Survey Region]
2022-23,q811201,Hungary - European
2022-23,q811202,Hungary - Central European
2022-23,q811203,Hungary - Eastern European
2022-23,q811204,Hungary - Other geographic identity
2022-23,q811205,Jordan - Jordanian
2022-23,q811206,Jordan - Syrian
2022-23,q811207,Jordan - Palestinian
2022-23,q811208,Jordan - Other ethnic idenity
2022-23,q811209,Jordan - Muslim
2022-23,q81121,Albania - Orthodox Christian
2022-23,q811210,Jordan - Christian
2022-23,q811211,Jordan - Other religious identity
2022-23,q811212,Jordan - From [Add Survey City]
2022-23,q811213,Jordan - From [Add Survey Region]
2022-23,q811214,Jordan - Middle-eastern
2022-23,q811215,Jordan - Levantine/Mediterranean
2022-23,q811216,Jordan - Arab
2022-23,q811217,Jordan - Other geographic identity
2022-23,q811218,Kazakhstan - Kazakh
2022-23,q811219,Kazakhstan - Russian
2022-23,q81122,Albania - Other religious identity
2022-23,q811220,Kazakhstan - Uzbek
2022-23,q811221,Kazakhstan - Other ethnic idenity
2022-23,q811222,Kazakhstan - Muslim
2022-23,q811223,Kazakhstan - Orthodox Christian
2022-23,q811224,Kazakhstan - Other religious identity
2022-23,q811225,Kazakhstan - From [Add Survey City]
2022-23,q811226,Kazakhstan - From [Add Survey Region]
2022-23,q811227,Kazakhstan - Eurasian
2022-23,q811228,Kazakhstan - Asian
2022-23,q811229,Kazakhstan - Central Asian
2022-23,q81123,Albania - From [Add Survey City]
2022-23,q811230,Kazakhstan - Slavic
2022-23,q811231,Kazakhstan - Soviet
2022-23,q811232,Kazakhstan - Other geographic identity
2022-23,q811233,Kosovo - Albanian
2022-23,q811234,Kosovo - Serbian
2022-23,q811235,Kosovo - Bosniak
2022-23,q811236,Kosovo - Other ethnic idenity
2022-23,q811237,Kosovo - Muslim
2022-23,q811238,Kosovo - Christian
2022-23,q811239,Kosovo - Other religious identity
2022-23,q81124,Albania - From [Add Survey Region]
2022-23,q811240,Kosovo - From [Add Survey City]
2022-23,q811241,Kosovo - From [Add Survey Region]
2022-23,q811242,Kosovo - European
2022-23,q811243,Kosovo - Central European
2022-23,q811244,Kosovo - Eastern European
2022-23,q811245,Kosovo - Slavic
2022-23,q811246,Kosovo - Yugoslav
2022-23,q811247,Kosovo - from the Balkans
2022-23,q811248,Kosovo - Other geographic identity
2022-23,q811249,Kyrgyzstan - Kyrgyz
2022-23,q81125,Albania - European
2022-23,q811250,Kyrgyzstan - Uzbek
2022-23,q811251,Kyrgyzstan - Russian
2022-23,q811252,Kyrgyzstan - Other ethnic idenity
2022-23,q811253,Kyrgyzstan - Muslim
2022-23,q811254,Kyrgyzstan - Christian
2022-23,q811255,Kyrgyzstan - Other religious identity
2022-23,q811256,Kyrgyzstan - From [Add Survey City]
2022-23,q811257,Kyrgyzstan - From [Add Survey Region]
2022-23,q811258,Kyrgyzstan - Eurasian
2022-23,q811259,Kyrgyzstan - Asian
2022-23,q81126,Albania - Central European
2022-23,q811260,Kyrgyzstan - Central Asian
2022-23,q811261,Kyrgyzstan - Slavic
2022-23,q811262,Kyrgyzstan - Soviet
2022-23,q811263,Kyrgyzstan - Other geographic identity
2022-23,q811264,Latvia - Latvian
2022-23,q811265,Latvia - Russian
2022-23,q811266,Latvia - Belarusian
2022-23,q811267,Latvia - Other ethnic idenity
2022-23,q811268,Latvia - Protestant
2022-23,q811269,Latvia - Roman Catholic
2022-23,q81127,Albania - Eastern European
2022-23,q811270,Latvia - Orthodox Christian
2022-23,q811271,Latvia - Other religious identity
2022-23,q811272,Latvia - From [Add Survey City]
2022-23,q811273,Latvia - From [Add Survey Region]
2022-23,q811274,Latvia - European
2022-23,q811275,Latvia - Central European
2022-23,q811276,Latvia - Eastern European
2022-23,q811277,Latvia - Slavic
2022-23,q811278,Latvia - Baltic
2022-23,q811279,Latvia - Scandinavian
2022-23,q81128,Albania - Slavic
2022-23,q811280,Latvia - Soviet
2022-23,q811281,Latvia - Other geographic identity
2022-23,q811282,Lebanon - Lebanese
2022-23,q811283,Lebanon - Palestinian
2022-23,q811284,Lebanon - Armenian
2022-23,q811285,Lebanon - Kurd
2022-23,q811286,Lebanon - Other ethnic idenity
2022-23,q811287,Lebanon - Maronite Christian
2022-23,q811288,Lebanon - Orthodox Christian
2022-23,q811289,Lebanon - Muslim
2022-23,q81129,Albania - from the Balkans
2022-23,q811290,Lebanon - Druze
2022-23,q811291,Lebanon - Other religious identity
2022-23,q811292,Lebanon - From [Add Survey City]
2022-23,q811293,Lebanon - From [Add Survey Region]
2022-23,q811294,Lebanon - Middle-eastern
2022-23,q811295,Lebanon - Levantine/Mediterranean
2022-23,q811296,Lebanon - Arab
2022-23,q811297,Lebanon - Other geographic identity
2022-23,q811298,Lithuania - Lithuanian
2022-23,q811299,Lithuania - Polish
2022-23,q8113,Azerbaijan - Other ethnic idenity
2022-23,q81130,Albania - Other geographic identity
2022-23,q811300,Lithuania - Russian
2022-23,q811301,Lithuania - Other ethnic idenity
2022-23,q811302,Lithuania - Roman Catholic
2022-23,q811303,Lithuania - Orthodox Christian
2022-23,q811304,Lithuania - Other religious identity
2022-23,q811305,Lithuania - From [Add Survey City]
2022-23,q811306,Lithuania - From [Add Survey Region]
2022-23,q811307,Lithuania - European
2022-23,q811308,Lithuania - Central European
2022-23,q811309,Lithuania - Eastern European
2022-23,q81131,Armenia - Armenian
2022-23,q811310,Lithuania - Slavic
2022-23,q811311,Lithuania - Baltic
2022-23,q811312,Lithuania - Scandinavian
2022-23,q811313,Lithuania - Soviet
2022-23,q811314,Lithuania - Other geographic identity
2022-23,q811315,Moldova - Moldovan
2022-23,q811316,Moldova - Russian
2022-23,q811317,Moldova - Romanian
2022-23,q811318,Moldova - Ukrainian
2022-23,q811319,Moldova - Other ethnic idenity
2022-23,q81132,Armenia - Yezidi(Kurd)
2022-23,q811320,Moldova - Orthodox Christian
2022-23,q811321,Moldova - Other religious identity
2022-23,q811322,Moldova - From [Add Survey City]
2022-23,q811323,Moldova - From [Add Survey Region]
2022-23,q811324,Moldova - European
2022-23,q811325,Moldova - Eurasian
2022-23,q811326,Moldova - Slavic
2022-23,q811327,Moldova - Soviet
2022-23,q811328,Moldova - Other geographic identity
2022-23,q811329,Mongolia - Khalkh
2022-23,q81133,Armenia - Other ethnic idenity
2022-23,q811330,Mongolia - Kazakh
2022-23,q811331,Mongolia - Durvud
2022-23,q811332,Mongolia - Bayad
2022-23,q811333,Mongolia - Other ethnic idenity
2022-23,q811334,Mongolia - Buddhist
2022-23,q811335,Mongolia - Muslim
2022-23,q811336,Mongolia - Other religious identity
2022-23,q811337,Mongolia - From [Add Survey City]
2022-23,q811338,Mongolia - From [Add Survey Region]
2022-23,q811339,Mongolia - Eurasian
2022-23,q81134,Armenia - Armenian Apostolic
2022-23,q811340,Mongolia - Asian
2022-23,q811341,Mongolia - Central Asian
2022-23,q811342,Mongolia - Other geographic identity
2022-23,q811343,Montenegro - Montenegrin
2022-23,q811344,Montenegro - Serbian
2022-23,q811345,Montenegro - Bosniak
2022-23,q811346,Montenegro - Albanian
2022-23,q811347,Montenegro - Other ethnic idenity
2022-23,q811348,Montenegro - Orthodox Christian
2022-23,q811349,Montenegro - Muslim
2022-23,q81135,Armenia - Other religious identity
2022-23,q811350,Montenegro - Other religious identity
2022-23,q811351,Montenegro - From [Add Survey City]
2022-23,q811352,Montenegro - From [Add Survey Region]
2022-23,q811353,Montenegro - European
2022-23,q811354,Montenegro - Central European
2022-23,q811355,Montenegro - Eastern European
2022-23,q811356,Montenegro - Slavic
2022-23,q811357,Montenegro - Yugoslav
2022-23,q811358,Montenegro - from the Balkans
2022-23,q811359,Montenegro - Other geographic identity
2022-23,q81136,Armenia - From [Add Survey City]
2022-23,q811361,North Macedonia - Macedonian
2022-23,q811362,North Macedonia - Albanian
2022-23,q811363,North Macedonia - Other ethnic idenity
2022-23,q811364,North Macedonia - Orthodox Christian
2022-23,q811365,North Macedonia - Muslim
2022-23,q811366,North Macedonia - Other religious identity
2022-23,q811367,North Macedonia - From [Add Survey City]
2022-23,q811368,North Macedonia - From [Add Survey Region]
2022-23,q811369,North Macedonia - European
2022-23,q81137,Armenia - From [Add Survey Region]
2022-23,q811370,North Macedonia - Central European
2022-23,q811371,North Macedonia - Eastern European
2022-23,q811372,North Macedonia - Slavic
2022-23,q811373,North Macedonia - Yugoslav
2022-23,q811374,North Macedonia - from the Balkans
2022-23,q811375,North Macedonia - Other geographic identity
2022-23,q811376,Palestine - Palestinian
2022-23,q811377,Palestine - Jewish
2022-23,q811378,Palestine - Other ethnic idenity
2022-23,q811379,Palestine - Muslim
2022-23,q81138,Armenia - European
2022-23,q811380,Palestine - Christian
2022-23,q811381,Palestine - Other religious identity
2022-23,q811382,Palestine - From [Add Survey City]
2022-23,q811383,Palestine - From [Add Survey Region]
2022-23,q811384,Palestine - Middle-eastern
2022-23,q811385,Palestine - Levantine/Mediterranean
2022-23,q811386,Palestine - Arab
2022-23,q811387,Palestine - Other geographic identity
2022-23,q811388,Poland - Polish
2022-23,q811389,Poland - Other ethnic idenity
2022-23,q81139,Armenia - Eurasian
2022-23,q811390,Poland - Roman Catholic
2022-23,q811391,Poland - Other religious identity
2022-23,q811392,Poland - From [Add Survey City]
2022-23,q811393,Poland - From [Add Survey Region]
2022-23,q811394,Poland - European
2022-23,q811395,Poland - Central European
2022-23,q811396,Poland - Eastern European
2022-23,q811397,Poland - Slavic
2022-23,q811398,Poland - Other geographic identity
2022-23,q811399,Romania - Romanian
2022-23,q8114,Azerbaijan - Muslim
2022-23,q81140,Armenia - Asian
2022-23,q811400,Romania - Hungarian
2022-23,q811401,Romania - Romani
2022-23,q811402,Romania - Other ethnic idenity
2022-23,q811403,Romania - Orthodox Christian
2022-23,q811404,Romania - Protestant
2022-23,q811405,Romania - Roman Catholic
2022-23,q811406,Romania - Other religious identity
2022-23,q811407,Romania - From [Add Survey City]
2022-23,q811408,Romania - From [Add Survey Region]
2022-23,q811409,Romania - Transylvanian
2022-23,q81141,Armenia - from the Caucasus
2022-23,q811410,Romania - European
2022-23,q811411,Romania - Eurasian
2022-23,q811412,Romania - Other geographic identity
2022-23,q811413,Russia - Russian
2022-23,q811414,Russia - Tatar
2022-23,q811415,Russia - Ukrainian
2022-23,q811416,Russia - Other ethnic idenity
2022-23,q811417,Russia - Orthodox Christian
2022-23,q811418,Russia - Muslim
2022-23,q811419,Russia - Other religious identity
2022-23,q81142,Armenia - Slavic
2022-23,q811420,Russia - From [Add Survey City]
2022-23,q811421,Russia - From [Add Survey Region]
2022-23,q811422,Russia - Russian
2022-23,q811423,Russia - European
2022-23,q811424,Russia - Eurasian
2022-23,q811425,Russia - Asian
2022-23,q811426,Russia - Caucasian
2022-23,q811427,Russia - Slavic
2022-23,q811428,Russia - Soviet
2022-23,q811429,Russia - Other geographic identity
2022-23,q81143,Armenia - Soviet
2022-23,q811430,Serbia - Serbian
2022-23,q811431,Serbia - Hungarian
2022-23,q811432,Serbia - Romani
2022-23,q811433,Serbia - Other ethnic idenity
2022-23,q811434,Serbia - Orthodox Christian
2022-23,q811435,Serbia - Roman Catholic
2022-23,q811436,Serbia - Muslim
2022-23,q811437,Serbia - Other religious identity
2022-23,q811438,Serbia - From [Add Survey City]
2022-23,q811439,Serbia - From [Add Survey Region]
2022-23,q81144,Armenia - Other geographic identity
2022-23,q811440,Serbia - Vojvodinian
2022-23,q811441,Serbia - European
2022-23,q811442,Serbia - Central European
2022-23,q811443,Serbia - Eastern European
2022-23,q811444,Serbia - Slavic
2022-23,q811445,Serbia - Yugoslav
2022-23,q811446,Serbia - from the Balkans
2022-23,q811447,Serbia - Other geographic identity
2022-23,q811448,Slovakia - Slovak
2022-23,q811449,Slovakia - Hungarian
2022-23,q81145,Belarus - Belarusian
2022-23,q811450,Slovakia - Romani
2022-23,q811451,Slovakia - Other ethnic idenity
2022-23,q811452,Slovakia - Roman Catholic
2022-23,q811453,Slovakia - Protestant
2022-23,q811454,Slovakia - Other religious identity
2022-23,q811455,Slovakia - From [Add Survey City]
2022-23,q811456,Slovakia - From [Add Survey Region]
2022-23,q811457,Slovakia - European
2022-23,q811458,Slovakia - Central European
2022-23,q811459,Slovakia - Eastern European
2022-23,q81146,Belarus - Russian
2022-23,q811460,Slovakia - Slavic
2022-23,q811461,Slovakia - Other geographic identity
2022-23,q811462,Slovenia - Slovenian
2022-23,q811463,Slovenia - Croatian
2022-23,q811464,Slovenia - Serbian
2022-23,q811465,Slovenia - Other ethnic idenity
2022-23,q811466,Slovenia - Roman Catholic
2022-23,q811467,Slovenia - Orthodox Christian
2022-23,q811468,Slovenia - Muslim
2022-23,q811469,Slovenia - Other religious identity
2022-23,q81147,Belarus - Polish
2022-23,q811470,Slovenia - From [Add Survey City]
2022-23,q811471,Slovenia - From [Add Survey Region]
2022-23,q811472,Slovenia - European
2022-23,q811473,Slovenia - Central European
2022-23,q811474,Slovenia - Eastern European
2022-23,q811475,Slovenia - Slavic
2022-23,q811476,Slovenia - Yugoslav
2022-23,q811477,Slovenia - from the Balkans
2022-23,q811478,Slovenia - Other geographic identity
2022-23,q811479,Tajikistan - Tajik
2022-23,q81148,Belarus - Other ethnic idenity
2022-23,q811480,Tajikistan - Uzbek
2022-23,q811481,Tajikistan - Other ethnic idenity
2022-23,q811482,Tajikistan - Muslim
2022-23,q811483,Tajikistan - Other religious identity
2022-23,q811484,Tajikistan - From [Add Survey City]
2022-23,q811485,Tajikistan - From [Add Survey Region]
2022-23,q811486,Tajikistan - Eurasian
2022-23,q811487,Tajikistan - Asian
2022-23,q811488,Tajikistan - Central Asian
2022-23,q811489,Tajikistan - Slavic
2022-23,q81149,Belarus - Orthodox Christian
2022-23,q811490,Tajikistan - Soviet
2022-23,q811491,Tajikistan - Other geographic identity
2022-23,q811492,Turkey - Turkish
2022-23,q811493,Turkey - Kurdish
2022-23,q811494,Turkey - Arabic
2022-23,q811495,Turkey - Other ethnic idenity
2022-23,q811496,Turkey - Muslim
2022-23,q811497,Turkey - Christian
2022-23,q811498,Turkey - Other religious identity
2022-23,q811499,Turkey - From [Add Survey City]
2022-23,q8115,Azerbaijan - Orthodox Christian
2022-23,q81150,Belarus - Roman Catholic
2022-23,q811500,Turkey - From [Add Survey Region]
2022-23,q811501,Turkey - European
2022-23,q811502,Turkey - Asian
2022-23,q811503,Turkey - Eurasian
2022-23,q811504,Turkey - Other geographic identity
2022-23,q81151,Belarus - Other religious identity
2022-23,q811517,Uzbekistan - Uzbek
2022-23,q811518,Uzbekistan - Tajik
2022-23,q811519,Uzbekistan - Kazakh
2022-23,q81152,Belarus - From [Add Survey City]
2022-23,q811520,Uzbekistan - Russian
2022-23,q811521,Uzbekistan - Other ethnic idenity
2022-23,q811522,Uzbekistan - Muslim
2022-23,q811523,Uzbekistan - Orthodox Christian
2022-23,q811524,Uzbekistan - Other religious identity
2022-23,q811525,Uzbekistan - From [Add Survey City]
2022-23,q811526,Uzbekistan - From [Add Survey Region]
2022-23,q811527,Uzbekistan - Eurasian
2022-23,q811528,Uzbekistan - Asian
2022-23,q811529,Uzbekistan - Central Asian
2022-23,q81153,Belarus - From [Add Survey Region]
